"","artist_name","album_name","release_date","album_id","year","song_id","song_name"
"1","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"0pt3Lykez1WsD7L9wVZaMd","Snow"
"2","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"4vIiUemLZZ1eYWyhDzg9u0","Last Christmas"
"3","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"2RDViFqPc2oQvHDxMBEgZm","Little Drummer Boy (feat. Mzansi Youth Choir)"
"4","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"7JheM3O2WQXP454yjtmh7q","Winter Song (feat. Cynthia Erivo)"
"5","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"4MmemzwqKgvIzmAm9jlVJg","It's Beginning To Look A Lot Like Christmas"
"6","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"7DhNmXL802zdKczpw78RHx","O Holy Night"
"7","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"54hy4J0b57E9OISN6qLo8O","Ma'oz Tzur (feat. Nicolette Robinson)"
"8","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"31TtQBvjLE1SVMl6T0VYeA","Mele Kalikimaka (feat. The Walls Group & Michea Walls)"
"9","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"1xLEZzyPlldPLRpbvQH3uO","Auld Lang Syne"
"10","Leslie Odom Jr.","The Christmas Album","2020-11-06","3dtH58hWKPjBEiKXRs69PJ",2020,"2H9IGDMttncLG3NBgj1Q6g","Heaven & Earth"
"11","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"3Uwhfjj8NssoKy9OAmDyZ1","Snow"
"12","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"3RmSHYeiJlhL1BLZe5Glc2","Last Christmas"
"13","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"01nVJp3lfsIwRgKJI6B9Gf","Little Drummer Boy (feat. Mzansi Youth Choir)"
"14","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"3gzQOVckvqkIUGNJN2Jb5M","Winter Song (feat. Cynthia Erivo)"
"15","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"383PcC7Ran0nlIALhnuFIc","It's Beginning To Look A Lot Like Christmas"
"16","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"56raNR804VZQwHEP4nmxgQ","O Holy Night"
"17","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"5sGvgmz0tXNcgmhWPdHZrs","Ma'oz Tzur (feat. Nicolette Robinson)"
"18","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"7bQF95kCwlZtUcZoe05iU3","Mele Kalikimaka (feat. The Walls Group & Michea Walls)"
"19","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"04HnYyOviUsbsXyDq8IQzw","Auld Lang Syne"
"20","Leslie Odom Jr.","The Christmas Album","2020-11-06","4wTX7tba8lEyX0Zph3Eckn",2020,"0JFIBgYticqvYsnz9nqfyv","Heaven & Earth"
"21","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"5aZwG6uLTLNOKLtjG37R4z","Stronger Magic"
"22","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"1EbMl1lTLt0wqcbAm5DULP","Standards"
"23","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"5YouRirMOJa3Vcn7MzyF7X","Go Crazy"
"24","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"3Rmznk5rUtTy1LecOnASjg","u r my everything"
"25","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"5goApkklSLWACZj8wrHbwT","Under Pressure"
"26","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"11uExYSmCMAqSOEPUpZsdB","Cold"
"27","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"7JE6p3fBm77EizdQxcLINy","Lose It"
"28","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"3UdSSHzaQes3iTIWjlTlwE","Eva's Song (A Psalm Of Life)"
"29","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"6fDhBCFSzy76TjtMOdcD6m","Foggy"
"30","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"2btCQ3rSzOiZ6K38Me4BOs","Entr'Acte (The Joyful Messenger)"
"31","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"2UIZi0n9oQzC45Zlvf64Ez","Hummingbird"
"32","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"5dbN6A57ERgiytoieiIi2N","Remember Black"
"33","Leslie Odom Jr.","Mr","2019-11-08","2eKpKABS86X4y67b5tYBXi",2019,"3343SaN1keQWfN0mpbpETa","Freedom"
"34","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"48Grlf7tLdSBlHX1LFhlO4","Stronger Magic"
"35","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"4Be6WYeq48fNbtWh5gs3Qg","Standards"
"36","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"3URTzK0Qv13ppTwsQNtDtk","Go Crazy"
"37","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"7pXYJmLIS3HxApQznsHz41","u r my everything"
"38","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"7aK2vYBZTiB5JzQQKboPiE","Under Pressure"
"39","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"0fntK6Jj9JobqzeQWIWBaR","Cold"
"40","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"1Tk2YyJmTyg4G14iAm8NNe","Lose It"
"41","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"1tWYKVlPk3GjG1Jxcj5YKS","Eva's Song (A Psalm Of Life)"
"42","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"7ykRcKiAhsAg017qT3QIUQ","Foggy"
"43","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"0f4uvCd0xM3I5AEhYgD6de","Entr'Acte (The Joyful Messenger)"
"44","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"24g4DIjhjUSU5nbmTZpy8c","Hummingbird"
"45","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"1NbmeJIxEPiY2vt05gQMbj","Remember Black"
"46","Leslie Odom Jr.","Mr","2019-11-08","4W620HiKTBgI8xQrvkFa5w",2019,"7qTm9SJNabxJNUeF6rOYzU","Freedom"
"47","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"3iIj1uHe2oBwqncMiLQwRN","Have Yourself A Merry Little Christmas"
"48","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"4bDpCkzVS8KqPfIzNaxLia","My Favorite Things"
"49","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"7J0cerYwEoX1inloapkWBz","The Christmas Waltz"
"50","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"28vQmDniNgrPdEWDzGPNwo","First Noel"
"51","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"1IBKoUPMhUXRGQ2EOOwnBn","Christmas"
"52","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"4U6Ibi6v8ModOsTXipDXxO","I'll Be Home For Christmas"
"53","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"0yG7tlzbkc2JJwHWfgPVO6","Edelweiss (feat. Nicolette Robinson)"
"54","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"76R6MwomrgaSQZvGQDV32h","The Christmas Song"
"55","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"1VnyWBEHPMlLgV3GPllX1P","Please Come Home For Christmas"
"56","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"54sXKl4h0QQuf7qkTlk4j3","Merry Christmas Darling"
"57","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"47CNDtBqOzEBHTaXfVVL2P","Winter Song"
"58","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","3nMeVjYypmshXLIWEcrvGN",2017,"1hyX84hvlQprTzO5Lvi3om","Ave Maria"
"59","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"6FJFt92IwqbJpXTNyrjyyz","Have Yourself A Merry Little Christmas"
"60","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"1Abji9PYaZJWojbfWXonUx","My Favorite Things"
"61","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"6W3r2VnQBEXMkmYAuxjSAX","The Christmas Waltz"
"62","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"2abIkQJulW6pmVIyxDkPJu","First Noel"
"63","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"0oRPWMPFmBHHi1a2v8sviu","Christmas"
"64","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"3hUJo5vvwqOjLAiAmNcIp7","I'll Be Home For Christmas"
"65","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"5bJ66iz79yCQ8Rdl6rWqPl","Edelweiss (feat. Nicolette Robinson)"
"66","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"736017izGRP7H9uShHMtEl","The Christmas Song"
"67","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"1CjlDCt1qD4G5F1sK725mx","Please Come Home For Christmas"
"68","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"0EN2ckBEaVxSU3tJ0eeFNS","Merry Christmas Darling"
"69","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"2T62caw4kBWF3JoY2QrVQ7","Winter Song"
"70","Leslie Odom Jr.","Simply Christmas","2017-10-27","28eAMQSCREQssAHZyqiHuS",2017,"7DdGQDgglibuXsz3mtdsIU","Ave Maria"
"71","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"0EfE1WyDsKCM2JeL1dOceV","Have Yourself A Merry Little Christmas"
"72","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"56NkrmZEeUbs7DvlnVq1Sb","My Favorite Things"
"73","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"4ZgXABJ6WoFupYGzbUziuv","The Christmas Waltz"
"74","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"2HKM88tP2QMaEbn3u1i9ZP","First Noel"
"75","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"53dTBQxVKSOgDcn8Hhjnwy","Christmas"
"76","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"6cxGDidoAd77nG32dk2ZBq","I'll Be Home For Christmas"
"77","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"7wt42LruxmADTPA9XxFMl3","Edelweiss (feat. Nicolette Robinson)"
"78","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"19WaneTbkdS2k5WPMAZGX9","The Christmas Song"
"79","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"7hJB5Elu6dqQ0quC3YsrJQ","Please Come Home For Christmas"
"80","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"7whLzOBtzjGem9HwzHLh2J","Merry Christmas Darling"
"81","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"6G8nw39OspakDEkvNyLdS0","Winter Song"
"82","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","2017-10-27","7joGy5WxBuQpf5XLCFxkC1",2017,"2jCXJROPrsWiIPb1ITq79Y","Ave Maria"
"83","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"0rASa8NKR21c8peEpjCA4E","Look For The Silver Lining"
"84","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"35N8WPfwILZpJ8Z6kIy960","Joey, Joey, Joey"
"85","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"6Gg1JmIwVJLmROjMFWl2tz","Autumn Leaves"
"86","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"7sTpltlu1xHl053mrCt8hx","Brazil (Aquarela Do Brasil)"
"87","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"0Xiig4eg5eFydAtWzQxskV","Love Look Away"
"88","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"1cj4TBa6JLzucoaiwdDGKo","Nobody Knows You (When You're Down and Out)"
"89","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"363LBt7PPC29EIuHev1W7O","The Guilty Ones"
"90","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"5G7ktqLjOjN2EV18cuix8i","I Know That You Know"
"91","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"2y5yjBILD5C0eHMSjRkN91","Cheer Up Charlie"
"92","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","3CQtRu1DQVbHf8Ga7EKOtC",2014,"7ENWIvjTGgYJgd8tLoUgvN","The Party's Over"
"93","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"6psRc9mIKsVnDGPCNq6R5N","Look For The Silver Lining"
"94","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"6bi2nLOiygZRCBTCtZpPvG","Joey, Joey, Joey"
"95","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"3PS9CXbBOdiDoKQZYzPeC4","Autumn Leaves"
"96","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"2udlT2jW6nbuMsrexj5wS5","Brazil (Aquarela Do Brasil)"
"97","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"2okicrnMLrAkNG5cszqc7E","Love Look Away"
"98","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"3k4pDnni8oRr2u5H5uU6TD","Nobody Knows You (When You're Down and Out)"
"99","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"1sIaDm8hHFAfBRwU2bMwKB","The Guilty Ones"
"100","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"3nJAOpFC52sQhBhFbhRfLf","I Know That You Know"
"101","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"6G5K47L1RPJxvUCWftAHwA","Cheer Up Charlie"
"102","Leslie Odom Jr.","Leslie Odom Jr.","2014-01-01","4LmJ34iUdPlBj3qnYKo6hr",2014,"6XKfWE6YV9Uk572QvWdNU5","The Party's Over"
"103","Leslie Odom Jr.","Massachusetts","2022-09-02","4z2LAieiD3C391EhxSRCTN",2022,"6jgxTG4sIwqBxuUgtBEH8o","Massachusetts"
"104","Leslie Odom Jr.","Speak Now (Selections From One Night In Miami... Soundtrack)","2021-04-09","1ThLwxgGP863wOZzpaD5xw",2021,"5KvR4ERfZN0dZGXwbDiydf","Good Times"
"105","Leslie Odom Jr.","Speak Now (Selections From One Night In Miami... Soundtrack)","2021-04-09","1ThLwxgGP863wOZzpaD5xw",2021,"51SX2WQVDHZLYEBQRVOV6e","Chain Gang"
"106","Leslie Odom Jr.","Speak Now (Selections From One Night In Miami... Soundtrack)","2021-04-09","1ThLwxgGP863wOZzpaD5xw",2021,"3zkd3TQ3dEWbyrOXZHbfis","A Change Is Gonna Come"
"107","Leslie Odom Jr.","Speak Now (Selections From One Night In Miami... Soundtrack)","2021-04-09","1ThLwxgGP863wOZzpaD5xw",2021,"31Mgb7NxAnQjku7ngSOWl0","Speak Now"
"108","Leslie Odom Jr.","Beautiful Things Can Happen (from the Original Motion Picture ""Music"")","2021-02-02","7MDmjhU6OHC9ObUvtxt0U6",2021,"1WDnnOrJO9I8MsAQ8RScdz","Beautiful Things Can Happen - from the Original Motion Picture ""Music"""
"109","Leslie Odom Jr.","Speak Now (From The Motion Picture Soundtrack Of One Night In Miami...)","2021-01-05","7lj05DmCzCTu4Hxvnk1jAR",2021,"4AIaSod5XuXDApmMv1ATqr","Speak Now"
"110","Leslie Odom Jr.","Chain Gang (From The Motion Picture Soundtrack Of One Night In Miami...)","2020-12-08","4sHYxuM0PzCeXUsDRh1AM2",2020,"6dqsoNFkuNZWkOoKoDazOa","Chain Gang"
"111","Leslie Odom Jr.","Snow","2020-10-16","1or8RibUcugvP7nUruyXti",2020,"7C9zBdoCCLNjZTe7Q1sOSB","Snow"
"112","Leslie Odom Jr.","Snow","2020-10-16","1or8RibUcugvP7nUruyXti",2020,"1nIV5IeDzrC4YocHnTUKFr","Winter Song (feat. Cynthia Erivo)"
"113","Leslie Odom Jr.","Snow","2020-10-16","0e7Uv6UE5k3M6cQ3ajefh5",2020,"0shaYKWSXPEM8Ycq1fCjNJ","Snow"
"114","Leslie Odom Jr.","Snow","2020-10-16","0e7Uv6UE5k3M6cQ3ajefh5",2020,"1EJ7JY7iCI9GZB44Cpb3I1","Winter Song (feat. Cynthia Erivo)"
"115","Leslie Odom Jr.","Cold (feat. Sia)","2020-10-02","73cmwG1Uo72K0MOPt9ARut",2020,"6zgdS5OQp4fwOZl2w4be6H","Cold (feat. Sia)"
"116","Leslie Odom Jr.","Cold (feat. Sia)","2020-10-02","7J2EUjTRwOJkCExYxFTz0R",2020,"2tPV1ugvahSEnK9W7tM5pK","Cold (feat. Sia)"
"117","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","4oELLj3M9qXN8b3fbEtrGG",2019,"2XasJdHhxmBR17UI4lSiRS","Go Crazy"
"118","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","4oELLj3M9qXN8b3fbEtrGG",2019,"4KSJFNv1uCKhpi8tnta8DV","u r my everything"
"119","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","4oELLj3M9qXN8b3fbEtrGG",2019,"5a5x3RVX2MUKTFyjafGTmc","Standards"
"120","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","4oELLj3M9qXN8b3fbEtrGG",2019,"5wm2wNfS27IcYMckepylGm","Under Pressure"
"121","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","3kA2y50ltrwm0mEAEibHR2",2019,"4kqbUlwZiEZuBiQRVAblLO","Go Crazy"
"122","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","3kA2y50ltrwm0mEAEibHR2",2019,"6Mio1dDTMvfc42FKpjSl0d","u r my everything"
"123","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","3kA2y50ltrwm0mEAEibHR2",2019,"15xrFBMqrsv8txllFWebqd","Standards"
"124","Leslie Odom Jr.","Go Crazy / u r my everything / Standards / Under Pressure","2019-10-18","3kA2y50ltrwm0mEAEibHR2",2019,"1D2XHm9kfODijGyTrmyj9g","Under Pressure"
"125","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"4b7ZL4o8Of3H1DzoBcNOtN","Intro - Live 1988"
"126","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"4r8FqRCGUdg4cvn6IsqIK0","In The Stone - Live 1988"
"127","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"7fogXr6QkwdHJhbH1He13i","Let Your Feelings Show - Live 1988"
"128","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"13IiVwF2esTIroFFrD1cPC","Serpentine Fire - Live 1988"
"129","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"43ae3Y2FYsSIkgfFErqPpa","September - Live 1988"
"130","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"77JjHGpcB8sHL7ik2sR6Cp","After The Love Is Gone - Live 1988"
"131","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"1qCEVCS63HZXUukHcxM09X","Fantasy - Live 1988"
"132","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"637Y3DPDISaIuoRhWtPEcI","You And I - Live 1988"
"133","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"4WTQH5epUfqsbKCziwrEQ4","Let's Groove - Live 1988"
"134","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"3Q9eWTbrS9hW1cnkxgrqeZ","Singasong - Live 1988"
"135","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"47DWAMLzFuqjz2uYTB2x7B","That's The Way Of The World - Live 1988"
"136","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"5wuSbxzfJ2eldFUH0SZ1CJ","Reasons - Live 1988"
"137","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"1tI02LkGdW6yI1XIFv9pXU","Brazilian Rhyme - Live 1988"
"138","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"60Yy6E5ZpngNRidUCP84Z2","Magic Mind - Live 1988"
"139","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"2RafBeV6n2tID1MwQehupd","Thinking Of You - Live 1988"
"140","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"2aAGgoXJO2ByFHnu9LvlCJ","System Of Survival - Live 1988"
"141","Earth, Wind & Fire","Begin The Dance (Live 1988)","2023-02-15","6HG3ZH0opwhCZcby8Y2o8v",2023,"39wLy2wYFWBOQc2WHmyCcL","Touch The World - Live 1988"
"142","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"4j6ofZurmGFQcAD1QUQJce","Energy - Live 1974"
"143","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"2gxLzPc168EhqMh4uinzG9","People - Live 1974"
"144","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"2Vf24XYhgaglLPqIsF64co","Time Is On Your Side - Live 1974"
"145","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"0w6K2mYSlBOQxD3nIu3ik4","Bass Solo - Live 1974"
"146","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"3rKZvROx01R0eaXc0Adyue","Talk - Live 1974"
"147","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"7HpJmth7FOOJMQUiostbcM","Evil - Live 1974"
"148","Earth, Wind & Fire","Bring Yourself True (Live 1974)","2022-01-20","0nVOSSbYkUBKBYh2D4WSDn",2022,"7FztM68x4QxBWTyilm0b5V","C'mon Children - Live 1974"
"149","Earth, Wind & Fire","Elemental (Live 1988)","2021-01-29","4k1eRdUlWU7Inpwd1oYdKl",2021,"4hKDKBADidJ4XXFuP0HYLZ","September - Live 1988"
